User,Card,Amount,Use Chip,Merchant State,MCC,Errors?,Is Fraud?,date
353,1,8.67,Swipe Transaction,SC,5541,none,No,1/9/2008 14:38
353,0,37.01,Online Transaction,,4814,none,No,1/22/2008 12:52
353,0,53.64,Chip Transaction,SC,4900,none,No,2/24/2008 16:59
353,1,33.38,Swipe Transaction,SC,4814,none,No,6/15/2008 15:52
353,0,22.31,Online Transaction,,4784,none,No,9/11/2008 17:11
353,0,0.91,Swipe Transaction,SC,5499,none,No,9/20/2008 7:27
353,0,1.52,Swipe Transaction,SC,5499,none,No,10/10/2008 15:56
353,0,8.75,Swipe Transaction,SC,5912,none,No,10/18/2008 15:00
353,0,1.15,Swipe Transaction,SC,5499,none,No,11/1/2008 7:44
353,0,153.68,Swipe Transaction,SC,4814,none,No,12/4/2008 15:38
353,0,8.15,Chip Transaction,SC,5541,none,No,1/24/2009 14:59
353,0,1.24,Swipe Transaction,SC,5499,none,No,1/30/2009 10:34
353,0,1.29,Chip Transaction,SC,5499,none,No,4/4/2009 12:34
353,0,29.34,Swipe Transaction,SC,5912,none,No,5/3/2009 6:41
353,0,29.12,Online Transaction,,4784,none,No,5/13/2009 7:36
353,1,8.78,Chip Transaction,SC,5541,none,No,5/21/2009 16:35
353,0,1.38,Chip Transaction,SC,5499,none,No,5/21/2009 17:48
353,1,28.95,Online Transaction,,4784,none,No,5/23/2009 15:48
353,0,3.68,Swipe Transaction,SC,5541,none,No,6/15/2009 14:48
353,0,8.3,Swipe Transaction,SC,5921,none,No,6/29/2009 12:44
353,0,6.38,Swipe Transaction,SC,5411,none,No,10/11/2009 6:34
353,1,223.79,Swipe Transaction,SC,8041,none,No,10/17/2009 7:08
353,0,1.18,Swipe Transaction,SC,5499,none,No,10/27/2009 8:17
353,1,157.28,Chip Transaction,SC,4900,none,No,11/9/2009 12:48
353,0,11.14,Swipe Transaction,SC,5411,none,No,12/19/2009 12:44
353,0,9.34,Swipe Transaction,SC,5912,none,No,12/20/2009 17:38
353,0,29.3,Swipe Transaction,SC,5411,none,No,12/23/2009 15:48
353,1,10.27,Chip Transaction,SC,5411,none,No,12/31/2009 12:38
353,1,0.93,Swipe Transaction,SC,5499,none,No,1/1/2010 6:54
353,1,6.31,Chip Transaction,SC,5541,none,No,1/18/2010 6:54
353,0,1.27,Swipe Transaction,SC,5499,none,No,3/14/2010 6:49
353,0,11.7,Swipe Transaction,SC,5921,none,No,3/31/2010 16:38
353,0,1.69,Swipe Transaction,SC,5499,none,No,4/3/2010 7:53
353,0,1.91,Swipe Transaction,SC,5499,none,No,5/14/2010 15:12
353,0,1.03,Swipe Transaction,SC,5499,none,No,5/21/2010 6:42
353,0,28.22,Online Transaction,,4784,none,No,5/22/2010 6:50
353,0,38.92,Chip Transaction,SC,5912,none,No,6/16/2010 12:38
353,0,26.8,Swipe Transaction,SC,5251,none,No,9/11/2010 17:38
353,0,34.18,Online Transaction,,4784,none,No,9/19/2010 7:14
353,0,14.46,Swipe Transaction,SC,5311,none,No,9/26/2010 15:52
353,0,1.37,Swipe Transaction,SC,5499,none,No,10/6/2010 14:55
353,0,11.7,Swipe Transaction,SC,5411,none,No,10/28/2010 14:31
353,0,35.99,Online Transaction,,4784,none,No,11/1/2010 6:05
353,0,43.71,Online Transaction,,4784,none,No,12/12/2010 11:26
353,1,37.41,Online Transaction,,4784,none,No,1/16/2011 16:29
353,0,1.26,Chip Transaction,SC,5499,none,No,1/24/2011 16:22
353,0,1.47,Swipe Transaction,SC,5499,none,No,3/5/2011 9:44
353,1,28.97,Online Transaction,,4784,none,No,4/3/2011 11:34
353,0,1.17,Swipe Transaction,SC,5499,none,No,5/25/2011 7:56
353,0,8.65,Swipe Transaction,SC,5541,none,No,6/3/2011 16:31
353,1,11.38,Swipe Transaction,SC,5812,none,No,8/31/2011 8:15
353,0,1.71,Swipe Transaction,SC,5499,none,No,9/27/2011 6:32
353,0,10.85,Chip Transaction,SC,5411,none,No,11/18/2011 9:41
353,1,9.28,Chip Transaction,SC,5812,none,No,1/5/2012 7:41
353,1,22.16,Online Transaction,,4784,none,No,1/6/2012 15:31
353,0,1.23,Swipe Transaction,TN,5499,none,No,1/14/2012 15:55
353,1,1.2,Swipe Transaction,SC,5499,none,No,1/18/2012 14:32
353,0,10.07,Swipe Transaction,SC,5541,none,No,3/1/2012 8:21
353,1,26.81,Online Transaction,,4784,none,No,3/8/2012 11:16
353,1,28.27,Online Transaction,,4784,none,No,4/18/2012 15:36
353,0,33.02,Online Transaction,,5311,none,No,4/28/2012 7:22
353,0,0.87,Swipe Transaction,SC,5499,none,No,6/13/2012 16:41
353,0,39.16,Online Transaction,,4784,none,No,9/13/2012 7:34
353,0,185.74,Swipe Transaction,SC,8049,none,No,11/1/2012 12:06
353,1,8.27,Swipe Transaction,SC,5921,none,No,11/25/2012 14:27
353,1,1.18,Swipe Transaction,SC,5499,none,No,12/4/2012 7:37
353,1,28.21,Online Transaction,,4784,none,No,12/18/2012 7:34
353,0,16.87,Swipe Transaction,SC,5411,none,No,4/3/2013 6:46
353,1,4.45,Swipe Transaction,SC,5411,none,No,5/1/2013 6:57
353,0,11.76,Swipe Transaction,SC,5541,none,No,5/23/2013 14:22
353,0,14.06,Swipe Transaction,SC,5541,none,No,6/14/2013 15:56
353,1,27.01,Online Transaction,,4784,none,No,6/27/2013 14:23
353,0,37.91,Online Transaction,,4784,none,No,8/14/2013 7:08
353,1,14.02,Chip Transaction,SC,5912,none,No,9/17/2013 17:51
353,0,31.52,Swipe Transaction,SC,5541,none,No,1/4/2014 7:33
353,0,100,Swipe Transaction,SC,4829,none,No,1/6/2014 15:53
353,1,20.76,Swipe Transaction,SC,5300,none,No,1/31/2014 19:58
353,1,1.19,Chip Transaction,SC,5499,none,No,2/4/2014 7:26
353,1,1.05,Swipe Transaction,SC,5499,none,No,2/27/2014 14:37
353,1,10.03,Swipe Transaction,SC,5912,none,No,3/16/2014 6:49
353,0,-94,Chip Transaction,SC,5541,none,No,4/11/2014 6:46
353,0,33.94,Online Transaction,,4784,none,No,6/25/2014 14:59
353,1,120,Chip Transaction,SC,4829,none,No,7/26/2014 7:32
353,0,23.58,Online Transaction,,4784,none,No,8/5/2014 11:11
353,0,1.14,Chip Transaction,SC,5499,none,No,9/1/2014 6:11
353,0,3.01,Swipe Transaction,SC,5655,none,No,9/16/2014 6:34
353,0,36.76,Online Transaction,,4784,none,No,9/20/2014 13:38
353,0,32.69,Online Transaction,,4784,none,No,10/3/2014 7:50
353,1,120,Swipe Transaction,SC,4829,none,No,10/11/2014 15:56
353,1,29.44,Online Transaction,,4784,none,No,10/16/2014 14:03
353,0,1.22,Swipe Transaction,SC,5499,none,No,10/17/2014 7:08
353,0,0.79,Swipe Transaction,SC,5499,none,No,11/25/2014 11:14
353,1,1.52,Chip Transaction,SC,5499,none,No,12/12/2014 14:58
353,0,8.87,Swipe Transaction,SC,5411,none,No,12/13/2014 6:49
353,0,9.57,Swipe Transaction,SC,5411,Technical Glitch,No,12/21/2014 16:11
353,1,89.08,Chip Transaction,SC,5311,none,No,1/21/2015 14:45
353,0,36.01,Swipe Transaction,SC,7538,none,No,1/22/2015 6:45
353,0,1.31,Chip Transaction,SC,5499,none,No,3/9/2015 16:39
353,1,109.98,Chip Transaction,SC,8021,none,No,3/11/2015 14:43
353,1,21.92,Online Transaction,,4784,none,No,4/1/2015 6:51
353,1,7.71,Swipe Transaction,SC,5541,none,No,4/4/2015 15:04
353,0,1.21,Swipe Transaction,SC,5499,none,No,5/6/2015 15:25
353,1,6.96,Swipe Transaction,SC,5719,none,No,6/15/2015 16:59
353,0,26.6,Online Transaction,,4784,none,No,6/18/2015 6:41
353,0,0.61,Swipe Transaction,SC,5499,none,No,8/12/2015 13:32
353,1,35.07,Online Transaction,,4784,none,No,8/20/2015 7:36
353,0,0.91,Swipe Transaction,SC,5499,none,No,9/19/2015 14:36
353,1,80,Swipe Transaction,SC,4829,none,No,10/5/2015 15:35
353,0,78.46,Swipe Transaction,SC,4814,none,No,10/16/2015 14:57
353,0,1.18,Chip Transaction,SC,5499,none,No,10/28/2015 6:56
353,0,1.57,Swipe Transaction,SC,5499,none,No,1/15/2016 14:42
353,0,0.86,Swipe Transaction,SC,5499,none,No,1/31/2016 0:15
353,1,20.7,Swipe Transaction,SC,5310,none,No,2/20/2016 15:52
353,1,23.7,Swipe Transaction,SC,5300,none,No,5/1/2016 7:22
353,0,1.14,Chip Transaction,SC,5499,none,No,5/20/2016 7:43
353,1,33.83,Chip Transaction,SC,5311,none,No,5/23/2016 16:56
353,1,10.67,Chip Transaction,SC,5541,none,No,6/4/2016 6:34
353,1,31.46,Online Transaction,,5311,none,No,7/11/2016 14:40
353,1,36.76,Swipe Transaction,SC,5661,none,No,8/3/2016 14:56
353,1,12.42,Chip Transaction,SC,5300,none,No,8/18/2016 15:01
353,0,9.29,Chip Transaction,SC,5411,none,No,9/10/2016 0:28
353,0,1.24,Chip Transaction,SC,5499,none,No,9/29/2016 7:52
353,1,10.21,Swipe Transaction,GA,5411,none,No,12/30/2016 16:22
353,0,20.32,Swipe Transaction,SC,5310,none,No,1/14/2017 7:55
353,1,8.82,Chip Transaction,SC,5912,none,No,1/27/2017 7:56
353,1,1.27,Swipe Transaction,SC,5499,none,No,2/28/2017 14:51
353,0,27.33,Online Transaction,,4784,none,No,5/30/2017 15:46
353,1,1.24,Swipe Transaction,SC,5499,none,No,10/18/2017 14:09
353,0,1.48,Swipe Transaction,SC,5499,none,No,10/30/2017 15:47
353,0,33.34,Swipe Transaction,SC,7832,none,No,11/3/2017 6:01
353,0,24.63,Online Transaction,,4784,none,No,11/4/2017 12:49
353,1,1.19,Swipe Transaction,SC,5499,none,No,12/10/2017 15:58
353,0,30.43,Online Transaction,,4784,none,No,12/22/2017 6:37
353,1,1.59,Swipe Transaction,SC,5499,none,No,1/4/2018 12:33
353,0,1.39,Swipe Transaction,SC,5499,none,No,1/14/2018 15:44
353,0,87.93,Swipe Transaction,SC,5045,none,No,1/16/2018 6:46
353,0,1.56,Chip Transaction,SC,5499,none,No,1/21/2018 7:48
353,1,27.53,Online Transaction,,4784,none,No,2/14/2018 15:08
353,0,12.64,Chip Transaction,SC,5813,none,No,2/20/2018 7:18
353,0,39.45,Online Transaction,,4900,none,No,2/27/2018 14:44
353,1,1.35,Chip Transaction,SC,5499,none,No,3/19/2018 13:14
353,1,24.94,Swipe Transaction,SC,7832,none,No,3/24/2018 15:46
353,1,35.27,Chip Transaction,NY,5912,none,No,5/26/2018 15:59
353,0,9.77,Swipe Transaction,SC,5411,none,No,6/6/2018 20:44
353,1,140,Chip Transaction,SC,4829,Technical Glitch,No,7/22/2018 16:05
353,1,1.22,Chip Transaction,SC,5499,none,No,8/4/2018 13:01
353,0,8.75,Swipe Transaction,SC,5912,none,No,8/7/2018 16:33
353,0,1.37,Swipe Transaction,SC,5499,none,No,8/19/2018 15:43
353,0,1.33,Swipe Transaction,SC,5499,none,No,10/11/2018 7:12
353,0,10.12,Swipe Transaction,SC,5921,none,No,10/18/2018 7:00
353,1,1.22,Swipe Transaction,SC,5499,none,No,11/28/2018 6:31
353,0,0.57,Swipe Transaction,MN,5499,none,No,12/28/2018 15:59
353,0,40.47,Online Transaction,,7349,none,No,2/17/2019 6:49
353,0,80,Swipe Transaction,SC,4829,none,No,3/7/2019 15:54
353,1,27.82,Online Transaction,,4784,none,No,3/30/2019 19:24
353,0,9.86,Swipe Transaction,SC,5411,none,No,4/24/2019 8:14
353,0,186.83,Swipe Transaction,SC,8099,none,No,4/24/2019 14:42
353,1,-87,Swipe Transaction,SC,5541,none,No,6/15/2019 7:16
353,0,9.63,Swipe Transaction,SC,5541,none,No,6/22/2019 15:57
353,1,1.02,Swipe Transaction,SC,5499,none,No,7/12/2019 15:42
353,1,36.87,Swipe Transaction,SC,7538,none,No,7/20/2019 6:36
353,0,34.74,Online Transaction,,4784,none,No,9/17/2019 6:05
353,1,8.98,Chip Transaction,SC,5912,none,No,10/25/2019 7:35
353,0,80,Swipe Transaction,SC,4829,none,No,11/4/2019 6:36
353,1,11.02,Swipe Transaction,SC,5541,none,No,11/24/2019 14:55
353,1,1.05,Chip Transaction,SC,5499,none,No,12/2/2019 16:08
353,1,1.65,Swipe Transaction,SC,5499,none,No,2/1/2020 15:30
353,0,1.27,Chip Transaction,SC,5499,none,No,2/3/2020 15:38
370,1,4.23,Swipe Transaction,NY,5411,none,No,12/2/2001 9:52
370,0,15.28,Swipe Transaction,NY,5411,none,No,2/2/2002 7:46
370,0,89.49,Swipe Transaction,VA,5812,none,No,3/11/2002 8:45
370,1,18.35,Swipe Transaction,CT,5411,none,No,5/11/2002 7:25
370,1,16.77,Swipe Transaction,NY,5411,none,No,6/13/2002 15:57
370,0,22.79,Online Transaction,,4784,none,No,9/9/2002 15:11
370,0,16.91,Online Transaction,,4784,none,No,9/24/2002 7:41
370,0,15.05,Chip Transaction,NY,5814,none,No,10/27/2002 11:34
370,0,65.26,Chip Transaction,NY,7230,none,No,12/18/2002 8:39
370,1,25.24,Online Transaction,,4784,none,No,12/26/2002 16:47
370,0,74.09,Swipe Transaction,NY,5813,none,No,2/1/2003 8:55
370,1,12.43,Swipe Transaction,NY,5411,none,No,2/3/2003 9:07
370,1,25.77,Online Transaction,,4784,none,No,3/29/2003 14:18
370,0,20.4,Online Transaction,,4784,none,No,5/11/2003 8:08
370,0,140,Chip Transaction,NY,4829,none,No,5/22/2003 15:10
370,0,26,Online Transaction,,4784,none,No,8/27/2003 20:46
370,0,17.45,Online Transaction,,4784,none,No,9/3/2003 21:40
370,0,84.34,Swipe Transaction,NY,5812,none,No,9/7/2003 7:30
370,1,6.93,Swipe Transaction,NY,5942,none,No,9/25/2003 16:04
370,0,50,Chip Transaction,NY,5541,none,No,9/26/2003 11:45
370,0,-85,Swipe Transaction,NY,5541,none,No,11/18/2003 8:22
370,1,29.08,Online Transaction,,4784,none,No,12/8/2003 8:45
370,0,16.62,Chip Transaction,NY,5411,none,No,1/24/2004 16:58
370,0,5.73,Swipe Transaction,NY,5411,none,No,5/2/2004 7:34
370,0,160,Chip Transaction,TX,4829,none,No,5/26/2004 15:43
370,0,20.29,Online Transaction,,4784,none,No,5/30/2004 8:35
370,1,17.12,Online Transaction,,4784,none,No,6/16/2004 9:18
370,0,14.5,Swipe Transaction,NY,5541,none,No,7/7/2004 7:48
370,0,16.72,Swipe Transaction,NY,5814,none,No,8/29/2004 9:20
370,1,1.06,Swipe Transaction,NY,5499,none,No,11/11/2004 7:59
370,0,81.95,Swipe Transaction,NY,5499,none,No,1/14/2005 16:56
370,1,22.13,Online Transaction,,4784,none,No,1/20/2005 8:11
370,1,23.42,Online Transaction,,4784,none,No,2/4/2005 16:46
370,0,23.47,Online Transaction,,4784,none,No,2/26/2005 4:35
370,0,19.74,Online Transaction,,4784,none,No,3/10/2005 8:41
370,1,28,Online Transaction,,4784,none,No,5/10/2005 7:37
370,0,0.84,Chip Transaction,NY,5499,none,No,5/10/2005 8:41
370,0,21.27,Online Transaction,,4784,none,No,5/22/2005 22:19
370,0,22.32,Online Transaction,,4784,none,No,7/15/2005 8:42
370,1,26.12,Online Transaction,,4784,none,No,9/26/2005 9:01
370,0,81.34,Chip Transaction,NY,5311,none,No,11/23/2005 13:12
370,0,5.91,Chip Transaction,NY,5541,none,No,12/2/2005 11:19
370,1,26.37,Online Transaction,,4784,none,No,1/18/2006 14:25
370,0,82.44,Swipe Transaction,NY,5411,none,No,2/6/2006 8:23
370,1,27.66,Swipe Transaction,NY,5912,none,No,2/8/2006 7:33
370,0,4.15,Chip Transaction,NY,5812,none,No,3/7/2006 7:54
370,0,82.85,Chip Transaction,NY,5541,none,No,3/18/2006 9:49
370,1,30.89,Swipe Transaction,NY,5912,none,No,4/11/2006 23:19
370,1,31.13,Swipe Transaction,KY,5812,none,No,5/17/2006 9:09
370,1,4.81,Swipe Transaction,PA,5942,none,No,6/18/2006 15:49
370,1,20.27,Swipe Transaction,NY,5541,none,No,7/2/2006 16:28
370,0,5.51,Chip Transaction,NY,5812,none,No,8/22/2006 21:25
370,1,24.93,Online Transaction,,4784,none,No,12/9/2006 9:06
370,0,91.55,Swipe Transaction,NY,5251,none,No,12/29/2006 4:57
370,0,71.76,Swipe Transaction,NY,5813,none,No,12/31/2006 16:36
370,0,70.46,Swipe Transaction,NY,5541,none,No,1/14/2007 15:31
370,0,5.82,Chip Transaction,NY,5812,none,No,2/7/2007 7:53
370,0,23.31,Swipe Transaction,NY,5942,none,No,5/30/2007 16:43
370,0,16.67,Swipe Transaction,NY,5912,none,No,6/13/2007 16:37
370,0,14.59,Swipe Transaction,NY,5541,none,No,7/7/2007 15:36
370,1,24.94,Online Transaction,,4784,none,No,7/13/2007 12:41
370,0,86.09,Swipe Transaction,Mexico,7011,none,No,8/19/2007 17:19
370,0,101.15,Swipe Transaction,LA,3640,none,No,8/21/2007 12:24
370,0,224.26,Swipe Transaction,NY,4814,none,No,8/26/2007 9:12
370,1,15.36,Swipe Transaction,NY,5541,none,No,11/17/2007 16:21
370,0,12.51,Chip Transaction,NY,5541,none,No,12/6/2007 13:24
370,0,267.83,Swipe Transaction,CT,4814,none,No,12/23/2007 7:38
370,0,3.44,Chip Transaction,NY,5814,none,No,1/23/2008 21:05
370,0,88.2,Swipe Transaction,NY,5411,none,No,2/14/2008 4:39
370,1,22.29,Online Transaction,,4784,Bad Card Number,No,3/7/2008 15:42
370,0,6.22,Swipe Transaction,NY,5411,none,No,3/10/2008 9:00
370,0,25.41,Online Transaction,,4784,none,No,3/15/2008 15:13
370,0,4.34,Swipe Transaction,NY,5411,none,No,3/16/2008 8:58
370,0,164.88,Chip Transaction,NY,5651,none,No,4/14/2008 16:42
370,0,25.4,Online Transaction,,4784,none,No,4/27/2008 8:49
370,1,5.15,Swipe Transaction,NY,5411,none,No,6/6/2008 9:19
370,0,24.53,Swipe Transaction,NY,5942,none,No,6/8/2008 7:52
370,1,31.89,Swipe Transaction,NY,5813,none,No,6/8/2008 15:09
370,0,6.53,Swipe Transaction,NY,5499,none,No,7/30/2008 9:01
370,1,6.25,Swipe Transaction,PA,5411,none,No,9/15/2008 13:41
370,0,5.28,Swipe Transaction,NY,5942,none,No,10/25/2008 16:34
370,0,67.95,Chip Transaction,MD,5813,none,No,10/30/2008 7:47
370,1,5.65,Swipe Transaction,NY,5942,none,No,11/4/2008 16:35
370,0,108.94,Swipe Transaction,NY,7538,none,No,11/24/2008 9:27
370,0,123.94,Swipe Transaction,Mexico,3684,none,No,4/1/2009 15:35
370,0,5.82,Chip Transaction,NY,5499,none,No,4/29/2009 22:04
370,0,109.36,Swipe Transaction,NC,5812,none,No,5/23/2009 16:45
370,0,79.46,Chip Transaction,NY,5814,none,No,6/22/2009 16:53
370,0,14.89,Chip Transaction,Switzerland,5411,none,No,7/6/2009 8:55
370,0,25.11,Online Transaction,,4784,none,No,11/4/2009 16:31
370,1,14.97,Swipe Transaction,NY,5411,none,No,2/15/2010 11:49
370,0,5.22,Swipe Transaction,NY,5814,none,No,2/19/2010 11:43
370,1,26.54,Online Transaction,,4784,none,No,4/30/2010 16:47
370,0,23.05,Swipe Transaction,NY,5942,none,No,6/14/2010 9:23
370,1,23.98,Swipe Transaction,NY,5812,none,No,6/24/2010 9:27
370,0,22.18,Swipe Transaction,NY,5912,none,No,6/28/2010 16:51
370,0,21.6,Online Transaction,,4784,none,No,7/11/2010 16:29
370,0,21.7,Swipe Transaction,NY,5411,none,No,9/1/2010 8:00
370,0,3.37,Chip Transaction,NY,5499,none,No,9/3/2010 17:39
370,0,429,Swipe Transaction,NH,7011,none,No,9/4/2010 16:01
370,0,28.01,Online Transaction,,4784,none,No,9/27/2010 9:14
370,0,173.27,Chip Transaction,NY,4814,none,No,10/18/2010 16:43
370,0,27.28,Online Transaction,,4784,none,No,10/29/2010 16:30
370,0,-273,Swipe Transaction,OH,3780,none,No,11/24/2010 11:35
370,0,13.7,Swipe Transaction,NY,5812,none,No,12/27/2010 9:01
370,0,129.39,Swipe Transaction,NY,7538,none,No,12/28/2010 9:08
370,0,119.18,Swipe Transaction,NY,5621,none,No,6/21/2011 16:54
370,0,22.1,Swipe Transaction,KY,5411,none,No,10/4/2011 8:33
370,0,472,Swipe Transaction,NJ,3722,none,No,10/28/2011 16:46
370,0,82.68,Swipe Transaction,NY,5912,none,No,11/21/2011 16:55
370,0,19.08,Chip Transaction,NY,5814,none,No,12/24/2011 17:27
370,0,17.88,Swipe Transaction,NY,5411,none,No,1/8/2012 16:56
370,0,24.51,Swipe Transaction,NY,5912,none,No,2/5/2012 9:27
370,0,13.57,Chip Transaction,NY,5812,none,No,3/15/2012 8:33
370,0,86.01,Swipe Transaction,TX,3359,none,No,3/17/2012 9:03
370,1,3.46,Swipe Transaction,MA,5942,Bad PIN,No,3/27/2012 15:33
370,1,18.12,Swipe Transaction,NY,5310,none,No,7/28/2012 16:40
370,0,25.79,Chip Transaction,NY,5912,none,No,9/30/2012 9:00
370,0,240,Swipe Transaction,NY,4829,none,No,12/21/2012 16:05
370,0,26.46,Online Transaction,,4784,none,No,1/1/2013 16:05
370,0,12.53,Swipe Transaction,NY,5912,none,No,1/18/2013 8:59
370,0,160.43,Swipe Transaction,NY,4814,none,No,2/5/2013 9:27
370,1,7.71,Swipe Transaction,NY,5812,none,No,2/18/2013 16:47
370,0,14.9,Chip Transaction,NY,5411,none,No,4/8/2013 8:37
370,0,104.6,Swipe Transaction,MO,5812,none,No,4/15/2013 16:58
370,0,351.75,Swipe Transaction,NY,6300,none,No,7/6/2013 21:03
370,0,19.12,Online Transaction,,4784,none,No,7/22/2013 7:38
370,0,3.7,Chip Transaction,NY,5942,none,No,8/4/2013 21:07
370,0,207.79,Online Transaction,,4814,none,No,8/30/2013 16:55
370,0,25.69,Online Transaction,,4784,none,No,9/2/2013 9:28
370,1,78.51,Swipe Transaction,NY,5311,none,No,9/24/2013 9:00
370,0,109,Swipe Transaction,NY,7538,none,No,10/15/2013 8:36
370,0,68.21,Chip Transaction,NY,5541,none,No,11/18/2013 8:36
370,0,85.63,Swipe Transaction,NY,5310,none,No,1/10/2014 15:45
370,1,18.22,Online Transaction,,4784,none,No,1/13/2014 11:48
370,0,65.83,Swipe Transaction,PA,5300,none,No,1/20/2014 16:30
370,1,26.19,Online Transaction,,4784,none,No,6/28/2014 9:03
370,0,7.03,Swipe Transaction,NY,5411,none,No,7/28/2014 17:14
370,0,92.7,Swipe Transaction,MA,5942,none,No,9/15/2014 7:31
370,0,23.9,Online Transaction,,4784,none,No,11/24/2014 7:39
370,0,14.73,Swipe Transaction,NY,5411,none,No,2/20/2015 16:53
370,0,15.34,Swipe Transaction,NY,5912,none,No,4/8/2015 8:54
370,0,16.43,Online Transaction,,4784,none,No,8/14/2015 22:21
370,0,28.13,Swipe Transaction,NC,5411,none,No,10/16/2015 6:47
370,0,-87,Chip Transaction,NJ,5499,none,No,10/26/2015 8:42
370,0,31.24,Online Transaction,,4784,none,No,10/29/2015 6:49
370,0,9.96,Swipe Transaction,NY,5912,none,No,11/12/2015 11:35
370,1,16.86,Online Transaction,,4784,none,No,11/13/2015 16:50
370,0,1.26,Swipe Transaction,TN,5411,none,No,1/1/2016 22:00
370,0,5.66,Swipe Transaction,NY,5814,none,No,2/5/2016 16:59
370,0,97.11,Swipe Transaction,NY,5651,none,No,2/12/2016 12:24
370,1,18.36,Swipe Transaction,NY,5411,none,No,2/13/2016 21:05
370,0,22.64,Chip Transaction,NY,5912,none,No,2/18/2016 9:05
370,1,21.46,Swipe Transaction,NY,5912,none,No,4/16/2016 9:37
370,0,24.58,Chip Transaction,NY,5812,none,No,4/25/2016 15:36
370,1,14.49,Swipe Transaction,NY,5814,none,No,6/18/2016 8:57
370,0,11.3,Swipe Transaction,WI,5411,none,No,7/9/2016 9:05
370,0,68.44,Swipe Transaction,MN,5311,none,No,9/4/2016 6:44
370,0,25.13,Swipe Transaction,NY,5912,none,No,10/5/2016 16:57
370,0,86.61,Chip Transaction,NY,7230,none,No,11/21/2016 15:57
370,0,83.07,Swipe Transaction,NY,5814,none,No,12/20/2016 16:40
370,0,19.33,Swipe Transaction,NY,5411,none,No,2/20/2017 16:23
370,0,30.68,Swipe Transaction,NY,5942,none,No,6/17/2017 4:55
370,0,223,Chip Transaction,Mexico,7011,none,No,6/22/2017 11:30
370,0,3.09,Swipe Transaction,NY,5812,none,No,7/15/2017 11:43
370,0,27.63,Online Transaction,,4784,none,No,9/9/2017 16:35
370,0,14.28,Chip Transaction,NY,5541,none,No,10/2/2017 7:40
370,0,15.72,Online Transaction,,4784,none,No,11/17/2017 16:57
370,0,58.17,Swipe Transaction,NY,5813,none,No,11/24/2017 17:53
370,1,23.43,Online Transaction,,4784,none,No,11/27/2017 9:12
370,0,0.63,Chip Transaction,NY,5499,none,No,12/5/2017 16:34
370,0,5.79,Swipe Transaction,NY,5411,none,No,2/1/2018 8:46
370,0,20.77,Swipe Transaction,NY,5411,none,No,3/9/2018 16:55
370,1,5.37,Swipe Transaction,NY,5812,none,No,5/13/2018 18:23
370,0,29.92,Online Transaction,,4784,none,No,6/6/2018 16:15
370,0,15.1,Swipe Transaction,NY,5814,none,No,6/12/2018 16:22
370,0,207.29,Online Transaction,,4814,none,No,6/12/2018 17:24
370,0,6.72,Chip Transaction,CA,5814,none,No,7/4/2018 7:35
370,0,15.92,Swipe Transaction,NY,5812,none,No,7/25/2018 16:04
370,0,13.74,Swipe Transaction,NY,5814,none,No,9/15/2018 9:21
370,0,79.45,Chip Transaction,NY,7538,none,No,9/29/2018 16:58
370,0,1314.21,Chip Transaction,NY,5712,none,No,10/1/2018 7:30
370,0,24.94,Swipe Transaction,NY,5912,none,No,10/10/2018 9:09
370,0,23.92,Online Transaction,,4784,none,No,10/24/2018 7:58
370,0,15.22,Swipe Transaction,NY,5411,none,No,12/5/2018 15:07
370,1,11.78,Swipe Transaction,NY,5814,none,No,1/15/2019 22:18
370,0,21.3,Online Transaction,,4784,none,No,2/13/2019 13:35
370,0,20.17,Swipe Transaction,NY,5411,none,No,3/8/2019 7:48
370,0,22.87,Chip Transaction,NY,5912,none,No,3/18/2019 16:54
370,0,165,Swipe Transaction,LA,3405,none,No,3/19/2019 15:46
370,0,22.62,Chip Transaction,NY,5541,none,No,4/22/2019 17:26
370,0,1.14,Chip Transaction,NY,5499,none,No,4/27/2019 15:52
370,0,26.38,Swipe Transaction,NY,5411,none,No,8/6/2019 9:23
370,0,245.38,Swipe Transaction,TX,4814,none,No,8/25/2019 7:38
370,1,19.47,Online Transaction,,4784,none,No,8/31/2019 7:45
370,0,162.57,Swipe Transaction,NY,5651,none,No,9/10/2019 9:23
370,0,10.6,Online Transaction,,4784,none,No,11/20/2019 21:24
370,0,29.55,Online Transaction,,4784,none,No,12/20/2019 13:52
370,0,92.5,Swipe Transaction,NY,5812,none,No,2/17/2020 16:50
370,1,16.41,Swipe Transaction,NY,5942,none,No,2/21/2020 7:57
453,0,4.52,Chip Transaction,NC,5411,none,No,9/1/2004 11:33
453,0,86.48,Chip Transaction,TX,5655,none,No,9/1/2004 12:32
453,0,118,Swipe Transaction,Turkey,3389,none,No,9/7/2004 11:43
453,0,4.3,Swipe Transaction,TX,5411,none,No,10/11/2004 8:10
453,0,19.36,Swipe Transaction,TX,5411,none,No,10/21/2004 6:13
453,0,4.55,Swipe Transaction,TX,5411,none,No,10/21/2004 11:07
453,0,3.63,Swipe Transaction,TX,5812,none,No,2/4/2005 7:43
453,0,7.31,Swipe Transaction,TX,5812,none,No,3/1/2005 20:43
453,0,48.26,Online Transaction,,4900,none,No,4/5/2005 8:04
453,0,64.52,Online Transaction,,5311,none,No,4/13/2005 7:37
